solution,cluster,cluster_rep,testcases_time,klee_time,cbmc_time
35.c,cluster16,33.c,0.13501300000000002,2.223648,10.025679
35.c,cluster3,11.c,0.18849,10.836864,10.029577
35.c,cluster10,24.c,0.32158200000000003,0.0,0.0
35.c,cluster13,3.c,0.365501,5.173413,7.431472
36.c,cluster14,31.c,0.167345,4.660986,6.222134
36.c,cluster1,23.c,0.105099,1.844794,9.185801
37.c,cluster14,31.c,0.10633599999999999,10.564351,6.025054
37.c,cluster1,2.c,0.173043,10.809794,8.373939
38.c,cluster14,31.c,0.08581,0.0,0.0
38.c,cluster1,25.c,0.111111,0.0,0.0
38.c,cluster9,22.c,0.084815,0.0,0.0
38.c,cluster7,19.c,0.087226,0.465825,0.762373
39.c,cluster14,31.c,0.107451,4.212376,0.0
39.c,cluster1,23.c,0.093539,1.830637,0.0
39.c,cluster9,22.c,0.084924,0.0,0.0
39.c,cluster7,19.c,0.08217,0.0,0.0
39.c,cluster12,28.c,0.085286,1.8010169999999999,0.0
39.c,cluster15,32.c,0.08922200000000001,11.061816,0.0
39.c,cluster4,13.c,0.086663,2.316511,0.0
39.c,cluster16,33.c,0.08706599999999999,1.4041709999999998,0.0
39.c,cluster3,11.c,0.1619,10.239277000000001,0.0
39.c,cluster10,24.c,0.08755299999999999,0.0,0.0
39.c,cluster13,34.c,0.088095,1.614264,0.0
39.c,cluster8,21.c,0.084783,0.0,0.0
39.c,cluster6,18.c,0.10118300000000001,1.970219,0.0
39.c,cluster2,29.c,0.084714,1.771736,0.0
39.c,cluster11,27.c,0.086884,10.714039,0.0
39.c,cluster5,16.c,0.088528,1.792878,0.0
4.c,cluster14,31.c,0.114514,10.610985000000001,6.031254
4.c,cluster1,37.c,0.087594,2.838604,6.142003
40.c,cluster14,31.c,0.08620900000000001,0.0,0.0
40.c,cluster1,37.c,0.085155,0.0,0.0
40.c,cluster9,22.c,0.085954,0.0,0.0
40.c,cluster7,19.c,0.089755,67.73903299999999,10.020253
40.c,cluster17,39.c,0.10858599999999999,0.0,0.0
40.c,cluster12,28.c,0.106649,0.0,0.0
40.c,cluster15,32.c,0.098887,0.0,0.0
40.c,cluster4,13.c,0.093654,0.0,0.0
40.c,cluster16,33.c,0.10290999999999999,0.0,0.0
40.c,cluster3,11.c,0.097611,0.0,0.0
40.c,cluster10,24.c,0.09196900000000001,0.0,0.0
40.c,cluster13,34.c,0.097978,0.0,0.0
40.c,cluster8,21.c,0.103676,0.0,0.0
40.c,cluster6,18.c,0.108932,0.0,0.0
40.c,cluster2,12.c,0.096942,0.0,0.0
40.c,cluster11,27.c,0.098888,0.0,0.0
40.c,cluster5,14.c,0.09983500000000001,0.0,0.0
41.c,cluster14,31.c,0.096457,0.0,0.0
41.c,cluster1,26.c,0.115797,0.0,0.0
41.c,cluster9,22.c,0.12019,0.0,0.0
41.c,cluster7,20.c,0.119432,0.0,0.0
41.c,cluster17,39.c,0.128301,0.0,0.0
41.c,cluster12,28.c,0.14491099999999998,0.0,0.0
41.c,cluster15,32.c,0.222517,0.0,0.0
41.c,cluster4,13.c,0.12487999999999999,0.0,0.0
41.c,cluster16,33.c,0.107954,0.0,0.0
41.c,cluster3,11.c,0.118584,0.0,0.0
41.c,cluster10,24.c,0.103803,0.0,0.0
41.c,cluster13,35.c,0.099952,0.0,0.0
41.c,cluster8,21.c,0.104329,0.0,0.0
41.c,cluster6,18.c,0.12186199999999996,0.0,0.0
41.c,cluster2,10.c,0.114621,0.0,0.0
41.c,cluster18,40.c,0.104176,0.0,0.0
41.c,cluster11,27.c,0.090884,0.0,0.0
41.c,cluster5,14.c,0.09890299999999999,0.0,0.0
42.c,cluster14,31.c,0.107164,0.0,0.0
42.c,cluster1,2.c,0.09291,0.0,0.0
42.c,cluster9,22.c,0.104172,0.0,0.0
42.c,cluster7,19.c,0.102952,0.5425800000000001,0.809722
43.c,cluster14,31.c,0.109271,0.0,0.0
43.c,cluster1,4.c,0.101796,0.0,0.0
43.c,cluster9,22.c,0.123725,0.0,0.0
43.c,cluster7,19.c,0.13353800000000002,0.7662359999999999,0.844651
44.c,cluster14,31.c,0.099986,4.151262,0.0
44.c,cluster1,15.c,0.143799,2.144689,0.0
44.c,cluster9,22.c,0.096226,0.0,0.0
44.c,cluster7,19.c,0.102128,0.0,0.0
44.c,cluster17,39.c,0.097086,1.386186,4.352971
44.c,cluster12,28.c,0.12184400000000001,1.9876150000000001,0.0
44.c,cluster15,32.c,0.120353,11.897052,0.0
44.c,cluster4,13.c,0.097151,2.40421,0.0
44.c,cluster16,33.c,0.086914,1.352395,0.0
44.c,cluster3,11.c,0.10621400000000003,10.056942,0.0
44.c,cluster10,24.c,0.086146,0.0,0.0
44.c,cluster13,34.c,0.08771699999999999,1.8399349999999999,0.0
44.c,cluster19,41.c,0.08396100000000001,0.0,0.0
44.c,cluster8,21.c,0.082235,0.0,0.0
44.c,cluster6,18.c,0.098327,1.979916,0.0
44.c,cluster2,10.c,0.086754,1.341777,0.0
44.c,cluster18,40.c,0.107959,0.0,0.0
44.c,cluster11,27.c,0.087656,10.6434,0.0
44.c,cluster5,14.c,0.089338,1.298945,0.0
